iso_code;country;year;GDLCODE;level;region;continent;shdi;healthindex;incindex;edindex;lifexp;gnic;esch;msch;pop
COL;Colombia;2004;COLr107;Subnat;Caqueta;America;0,61;0,796;0,609;0,469;71,77;5,617825;10,87;5,02;0,438323
COL;Colombia;2004;COLr108;Subnat;Cauca;America;0,617;0,788;0,607;0,491;71,25;5,555948;11,22;5,39;1,357346
COL;Colombia;2004;COLr109;Subnat;Cesar;America;0,641;0,812;0,628;0,516;72,79;6,38874;11,92;5,54;0,990592
COL;Colombia;2004;COLr110;Subnat;Cordoba;America;0,637;0,811;0,598;0,533;72,72;5,254415;12,56;5,52;1,455128
COL;Colombia;2004;COLr111;Subnat;Cundinamarca;America;0,658;0,839;0,661;0,513;74,55;7,952837;11,92;5,46;2,138243
COL;Colombia;2004;COLr112;Subnat;Choco;America;0,638;0,798;0,595;0,546;71,9;5,127458;12,6;5,89;0,385492
COL;Colombia;2004;COLr113;Subnat;Huila;America;0,652;0,82;0,671;0,503;73,31;8,487132;11,21;5,75;1,086932
COL;Colombia;2004;COLr114;Subnat;Guajira;America;0,63;0,796;0,594;0,529;71,77;5,112404;11,5;6,29;0,471327
COL;Colombia;2004;COLr115;Subnat;Magdalena;America;0,648;0,806;0,629;0,536;72,38;6,448792;11,97;6,09;1,273285
COL;Colombia;2004;COLr116;Subnat;Meta;America;0,676;0,828;0,682;0,547;73,81;9,110136;12,1;6,34;0,666423
COL;Colombia;2004;COLr117;Subnat;Narino;America;0,641;0,802;0,644;0,511;72,11;7,08125;11,81;5,49;1,567082
COL;Colombia;2004;COLr118;Subnat;Norte de Santander;America;0,659;0,832;0,672;0,512;74,09;8,557753;11,58;5,7;1,434112
COL;Colombia;2004;COLr119;Subnat;Quindio;America;0,705;0,861;0,705;0,578;75,96;10,645041;12,65;6,8;0,546968
COL;Colombia;2004;COLr120;Subnat;Risaralda;America;0,692;0,85;0,707;0,552;75,28;10,76019;12,06;6,51;0,897386
COL;Colombia;2004;COLr121;Subnat;Santander;America;0,671;0,85;0,677;0,524;75,26;8,832577;11,81;5,88;2,037052
COL;Colombia;2004;COLr122;Subnat;Sucre;America;0,666;0,829;0,634;0,562;73,86;6,669246;13,18;5,87;0,758728
COL;Colombia;2004;COLr123;Subnat;Tolima;America;0,641;0,824;0,653;0,489;73,58;7,523733;10,96;5,55;1,326582
COL;Colombia;2004;COLr124;Subnat;Valle (incl Cali);America;0,695;0,835;0,708;0,567;74,27;10,849;12,07;6,94;4,171871
COL;Colombia;2004;COLr125;Subnat;Arauca;America;0,687;0,828;0,686;0,572;73,81;9,404417;12,25;6,95;0,142978
COL;Colombia;2004;COLr126;Subnat;Casanare;America;0,719;0,86;0,695;0,622;75,9;9,990731;13,53;7,37;0,145112
COL;Colombia;2004;COLr127;Subnat;Putumayo;America;0,697;0,852;0,678;0,586;75,36;8,891048;12,2;7,42;0,116943
COL;Colombia;2004;COLr128;Subnat;San Andres;America;0,727;0,857;0,698;0,643;75,7;10,159045;12,92;8,52;0,078104
COL;Colombia;2004;COLr129;Subnat;Amazonas;America;0,707;0,828;0,667;0,641;73,83;8,258156;13,1;8,3;0,029449
COL;Colombia;2004;COLr130;Subnat;Guainja;America;0,669;0,831;0,609;0,591;74,03;5,647939;12,72;7,14;0,006829
COL;Colombia;2004;COLr131;Subnat;Guaviare;America;0,651;0,833;0,615;0,538;74,12;5,867227;11,93;6,2;0,031583
COL;Colombia;2004;COLr132;Subnat;Vaupis;America;0,684;0,829;0,606;0,638;73,89;5,541389;13,56;7,83;0,006829
COL;Colombia;2004;COLr133;Subnat;Vichada;America;0,669;0,815;0,632;0,581;72,99;6,57531;12,52;6,99;0,014938
COL;Colombia;2004;COLt;National;Total;America;0,68;0,831;0,676;0,56;74,03;8,756176;12,3;6,56;42,075955
COL;Colombia;2005;COLr101;Subnat;Antioquia (incl Medellin);America;0,696;0,849;0,693;0,574;75,2;9,798301;12,61;6,7;5,463173
COL;Colombia;2005;COLr102;Subnat;Atlantico (incl Barranquilla);America;0,719;0,847;0,688;0,639;75,08;9,477662;13,63;7,81;2,223652
COL;Colombia;2005;COLr103;Subnat;Bogota D.C.;America;0,748;0,842;0,728;0,683;74,75;12,426282;14,2;8,66;6,73834
COL;Colombia;2005;COLr104;Subnat;Bolivar (Sur and Norte);America;0,685;0,838;0,65;0,589;74,48;7,400791;13,14;6,73;2,096562
COL;Colombia;2005;COLr105;Subnat;Boyaca;America;0,652;0,83;0,633;0,527;73,94;6,617211;12,47;5,43;1,348095
COL;Colombia;2005;COLr106;Subnat;Caldas;America;0,705;0,856;0,7;0,585;75,65;10,259984;12,98;6,74;1,110973
COL;Colombia;2005;COLr107;Subnat;Caqueta;America;0,619;0,797;0,616;0,483;71,8;5,906662;11,23;5,12;0,437992
COL;Colombia;2005;COLr108;Subnat;Cauca;America;0,63;0,783;0,616;0,518;70,92;5,904677;11,89;5,62;1,291373
COL;Colombia;2005;COLr109;Subnat;Cesar;America;0,647;0,816;0,63;0,527;73,03;6,463357;12,27;5,59;0,990707
COL;Colombia;2005;COLr110;Subnat;Cordoba;America;0,65;0,818;0,604;0,556;73,16;5,447119;13,11;5,76;1,324638
COL;Colombia;2005;COLr111;Subnat;Cundinamarca;America;0,675;0,844;0,668;0,545;74,89;8,310606;12,7;5,77;2,212564
COL;Colombia;2005;COLr112;Subnat;Choco;America;0,649;0,789;0,604;0,574;71,3;5,458114;13,12;6,29;0,396197
COL;Colombia;2005;COLr113;Subnat;Huila;America;0,659;0,819;0,677;0,517;73,26;8,822928;11,59;5,86;0,942515
COL;Colombia;2005;COLr114;Subnat;Guajira;America;0,645;0,796;0,609;0,553;71,75;5,642768;11,84;6,73;0,493008
COL;Colombia;2005;COLr115;Subnat;Magdalena;America;0,659;0,815;0,633;0,555;72,96;6,58615;12,53;6,21;1,322506
COL;Colombia;2005;COLr116;Subnat;Meta;America;0,677;0,84;0,674;0,547;74,58;8,68758;12,27;6,17;0,726291
COL;Colombia;2005;COLr117;Subnat;Narino;America;0,662;0,812;0,658;0,544;72,79;7,775594;12,57;5,85;1,679467
COL;Colombia;2005;COLr118;Subnat;Norte de Santander;America;0,667;0,833;0,671;0,531;74,12;8,491293;12,04;5,91;1,40311
COL;Colombia;2005;COLr119;Subnat;Quindio;America;0,718;0,868;0,712;0,6;76,44;11,159262;13,36;6,87;0,577877
COL;Colombia;2005;COLr120;Subnat;Risaralda;America;0,697;0,855;0,707;0,559;75,57;10,761488;12,52;6,35;0,966824
COL;Colombia;2005;COLr121;Subnat;Santander;America;0,685;0,86;0,687;0,545;75,92;9,44269;12,3;6,09;1,976295
COL;Colombia;2005;COLr122;Subnat;Sucre;America;0,677;0,829;0,64;0,586;73,9;6,903437;13,65;6,21;0,819689
COL;Colombia;2005;COLr123;Subnat;Tolima;America;0,658;0,834;0,666;0,513;74,18;8,213424;11,45;5,84;1,259387
COL;Colombia;2005;COLr124;Subnat;Valle (incl Cali);America;0,707;0,838;0,717;0,588;74,45;11,50195;12,58;7,16;4,275434
COL;Colombia;2005;COLr125;Subnat;Arauca;America;0,697;0,828;0,694;0,588;73,84;9,917568;12,66;7,08;0,14287
COL;Colombia;2005;COLr126;Subnat;Casanare;America;0,729;0,86;0,704;0,639;75,93;10,539575;13,98;7,52;0,145002
COL;Colombia;2005;COLr127;Subnat;Putumayo;America;0,706;0,852;0,686;0,603;75,4;9,373131;12,61;7,57;0,116855
COL;Colombia;2005;COLr128;Subnat;San Andres;America;0,737;0,858;0,706;0,661;75,74;10,718175;13,36;8,69;0,078045
COL;Colombia;2005;COLr129;Subnat;Amazonas;America;0,717;0,829;0,675;0,658;73,86;8,70219;13,54;8,47;0,029427
COL;Colombia;2005;COLr130;Subnat;Guainja;America;0,678;0,832;0,617;0,608;74,06;5,938509;13,15;7,28;0,006824
COL;Colombia;2005;COLr131;Subnat;Guaviare;America;0,66;0,833;0,623;0,553;74,16;6,170442;12,33;6,32;0,031559
COL;Colombia;2005;COLr132;Subnat;Vaupis;America;0,694;0,83;0,614;0,655;73,92;5,825832;14,02;7,98;0,006824
COL;Colombia;2005;COLr133;Subnat;Vichada;America;0,678;0,816;0,64;0,597;73,02;6,919697;12,95;7,12;0,014927
COL;Colombia;2005;COLt;National;Total;America;0,692;0,835;0,682;0,583;74,27;9,130618;12,85;6,79;42,647723
COL;Colombia;2006;COLr101;Subnat;Antioquia (incl Medellin);America;0,704;0,852;0,701;0,585;75,39;10,360792;13,1;6,64;5,616685
COL;Colombia;2006;COLr102;Subnat;Atlantico (incl Barranquilla);America;0,723;0,848;0,695;0,642;75,1;9,957535;13,93;7,64;2,207323
COL;Colombia;2006;COLr103;Subnat;Bogota D.C.;America;0,755;0,845;0,735;0,694;74,92;12,945491;14,64;8,61;6,924143
COL;Colombia;2006;COLr104;Subnat;Bolivar (Sur and Norte);America;0,691;0,838;0,656;0,599;74,47;7,666965;13,59;6,63;2,065458
COL;Colombia;2006;COLr105;Subnat;Boyaca;America;0,666;0,836;0,648;0,545;74,33;7,307823;13,07;5,47;1,362502
COL;Colombia;2006;COLr106;Subnat;Caldas;America;0,712;0,861;0,707;0,592;75,96;10,789088;13,42;6,59;1,091798
COL;Colombia;2006;COLr107;Subnat;Caqueta;America;0,635;0,809;0,631;0,501;72,56;6,505232;11,83;5,17;0,408459
COL;Colombia;2006;COLr108;Subnat;Cauca;America;0,644;0,796;0,63;0,532;71,77;6,463347;12,43;5,59;1,28178
COL;Colombia;2006;COLr109;Subnat;Cesar;America;0,658;0,819;0,642;0,541;73,22;7,009229;12,69;5,64;0,985361
COL;Colombia;2006;COLr110;Subnat;Cordoba;America;0,655;0,823;0,612;0,558;73,47;5,733405;13,37;5,59;1,38147
COL;Colombia;2006;COLr111;Subnat;Cundinamarca;America;0,686;0,849;0,679;0,559;75,18;8,94482;13,19;5,78;2,313683
COL;Colombia;2006;COLr112;Subnat;Choco;America;0,652;0,79;0,609;0,577;71,35;5,653341;13,44;6,12;0,400431
COL;Colombia;2006;COLr113;Subnat;Huila;America;0,667;0,821;0,685;0,528;73,37;9,290171;12,07;5,77;0,958904
COL;Colombia;2006;COLr114;Subnat;Guajira;America;0,649;0,795;0,615;0,56;71,66;5,880706;12,36;6,51;0,50248
COL;Colombia;2006;COLr115;Subnat;Magdalena;America;0,667;0,824;0,64;0,563;73,55;6,936973;12,86;6,18;1,292587
COL;Colombia;2006;COLr116;Subnat;Meta;America;0,684;0,843;0,682;0,557;74,78;9,140736;12,74;6,1;0,729193
COL;Colombia;2006;COLr117;Subnat;Narino;America;0,669;0,819;0,661;0,552;73,22;7,951735;12,97;5,74;1,645759
COL;Colombia;2006;COLr118;Subnat;Norte de Santander;America;0,675;0,838;0,68;0,54;74,48;9,021584;12,45;5,81;1,396777
COL;Colombia;2006;COLr119;Subnat;Quindio;America;0,722;0,864;0,72;0,604;76,14;11,75239;13,65;6,75;0,579126
COL;Colombia;2006;COLr120;Subnat;Risaralda;America;0,703;0,857;0,713;0,568;75,68;11,230554;13,01;6,21;0,954198
COL;Colombia;2006;COLr121;Subnat;Santander;America;0,692;0,861;0,692;0,555;75,97;9,772346;12,73;6,05;2,039498
COL;Colombia;2006;COLr122;Subnat;Sucre;America;0,679;0,834;0,645;0,583;74,21;7,139173;13,77;6,01;0,822898
COL;Colombia;2006;COLr123;Subnat;Tolima;America;0,667;0,834;0,674;0,529;74,19;8,678623;12,1;5,79;1,295819
COL;Colombia;2006;COLr124;Subnat;Valle (incl Cali);America;0,714;0,843;0,723;0,596;74,8;11,975907;12,98;7,07;4,272229
COL;Colombia;2006;COLr125;Subnat;Arauca;America;0,703;0,841;0,7;0,589;74,66;10,323909;12,96;6,87;0,146986
COL;Colombia;2006;COLr126;Subnat;Casanare;America;0,727;0,864;0,704;0,631;76,17;10,573483;14,08;7,19;0,177028
COL;Colombia;2006;COLr127;Subnat;Putumayo;America;0,701;0,849;0,683;0,593;75,18;9,172774;12,84;7,08;0,156663
COL;Colombia;2006;COLr128;Subnat;San Andres;America;0,742;0,858;0,714;0,666;75,8;11,263853;13,67;8,6;0,07435
COL;Colombia;2006;COLr129;Subnat;Amazonas;America;0,705;0,83;0,66;0,64;73,93;7,895222;13,66;7,81;0,043025
COL;Colombia;2006;COLr130;Subnat;Guainja;America;0,678;0,834;0,618;0,604;74,18;5,974834;13,49;6,88;0,010081
COL;Colombia;2006;COLr131;Subnat;Guaviare;America;0,669;0,841;0,634;0,562;74,64;6,631185;12,79;6,19;0,033779
COL;Colombia;2006;COLr132;Subnat;Vaupis;America;0,691;0,834;0,612;0,647;74,22;5,740354;14,16;7,62;0,008904
COL;Colombia;2006;COLr133;Subnat;Vichada;America;0,676;0,821;0,642;0,586;73,38;7,009229;13,11;6,66;0,022362
COL;Colombia;2006;COLt;National;Total;America;0,7;0,838;0,69;0,593;74,5;9,61192;13,29;6,72;43,200897
COL;Colombia;2007;COLr101;Subnat;Antioquia (incl Medellin);America;0,719;0,855;0,709;0,612;75,58;10,935762;13,48;7,12;5,768155
COL;Colombia;2007;COLr102;Subnat;Atlantico (incl Barranquilla);America;0,733;0,848;0,702;0,662;75,12;10,442743;14,12;8,1;2,190086
COL;Colombia;2007;COLr103;Subnat;Bogota D.C.;America;0,769;0,848;0,741;0,724;75,09;13,460999;14,95;9,26;7,107425
COL;Colombia;2007;COLr104;Subnat;Bolivar (Sur and Norte);America;0,701;0,838;0,661;0,623;74,46;7,928531;13,92;7,08;2,033483
COL;Colombia;2007;COLr105;Subnat;Boyaca;America;0,685;0,842;0,663;0,575;74,71;8,057176;13,55;5,95;1,376384
COL;Colombia;2007;COLr106;Subnat;Caldas;America;0,724;0,866;0,714;0,614;76,27;11,324746;13,75;6,97;1,07216
COL;Colombia;2007;COLr107;Subnat;Caqueta;America;0,654;0,82;0,645;0,53;73,3;7,152756;12,33;5,63;0,378721
COL;Colombia;2007;COLr108;Subnat;Cauca;America;0,662;0,809;0,643;0,558;72,61;7,063243;12,87;6,01;1,271661
COL;Colombia;2007;COLr109;Subnat;Cesar;America;0,673;0,822;0,654;0,566;73,41;7,588443;13;6,15;0,979614
COL;Colombia;2007;COLr110;Subnat;Cordoba;America;0,664;0,827;0,619;0,571;73,78;6,024511;13,51;5,87;1,437826
COL;Colombia;2007;COLr111;Subnat;Cundinamarca;America;0,701;0,853;0,69;0,585;75,46;9,610645;13,56;6,26;2,414013
COL;Colombia;2007;COLr112;Subnat;Choco;America;0,661;0,791;0,615;0,594;71,4;5,845464;13,64;6,44;0,40451
COL;Colombia;2007;COLr113;Subnat;Huila;America;0,68;0,823;0,692;0,551;73,48;9,76461;12,45;6,16;0,974931
COL;Colombia;2007;COLr114;Subnat;Guajira;America;0,66;0,793;0,621;0,583;71,57;6,118141;12,78;6,83;0,511764
COL;Colombia;2007;COLr115;Subnat;Magdalena;America;0,681;0,833;0,648;0,585;74,13;7,293822;13,09;6,65;1,262108
COL;Colombia;2007;COLr116;Subnat;Meta;America;0,697;0,846;0,689;0,582;74,98;9,600295;13,1;6,54;0,731808
COL;Colombia;2007;COLr117;Subnat;Narino;America;0,679;0,825;0,664;0,572;73,64;8,117084;13,26;6,1;1,611345
COL;Colombia;2007;COLr118;Subnat;Norte de Santander;America;0,688;0,844;0,689;0,561;74,83;9,568023;12,74;6,2;1,389876
COL;Colombia;2007;COLr119;Subnat;Quindio;America;0,73;0,859;0,728;0,623;75,84;12,354242;13,83;7,17;0,580145
COL;Colombia;2007;COLr120;Subnat;Risaralda;America;0,715;0,858;0,719;0,592;75,79;11,698379;13,4;6,59;0,941173
COL;Colombia;2007;COLr121;Subnat;Santander;America;0,704;0,862;0,697;0,58;76,02;10,094926;13,05;6,51;2,101969
COL;Colombia;2007;COLr122;Subnat;Sucre;America;0,686;0,839;0,65;0,592;74,52;7,369861;13,76;6,29;0,825782
COL;Colombia;2007;COLr123;Subnat;Tolima;America;0,683;0,834;0,682;0,559;74,19;9,153911;12,65;6,22;1,331782
COL;Colombia;2007;COLr124;Subnat;Valle (incl Cali);America;0,727;0,849;0,729;0,621;75,16;12,446101;13,27;7,57;4,267308
COL;Colombia;2007;COLr125;Subnat;Arauca;America;0,715;0,853;0,706;0,606;75,47;10,727149;13,16;7,2;0,151049
COL;Colombia;2007;COLr126;Subnat;Casanare;America;0,731;0,868;0,704;0,638;76,4;10,587198;14,04;7,44;0,209027
COL;Colombia;2007;COLr127;Subnat;Putumayo;America;0,701;0,846;0,679;0,599;74,97;8,959355;12,96;7,16;0,196462
COL;Colombia;2007;COLr128;Subnat;San Andres;America;0,754;0,86;0,721;0,692;75,87;11,81556;13,86;9,21;0,07062
COL;Colombia;2007;COLr129;Subnat;Amazonas;America;0,699;0,831;0,645;0,638;74;7,148422;13,65;7,77;0,056625
COL;Colombia;2007;COLr130;Subnat;Guainja;America;0,682;0,835;0,618;0,615;74,29;6,000621;13,71;7,03;0,013338
COL;Colombia;2007;COLr131;Subnat;Guaviare;America;0,683;0,848;0,644;0,584;75,13;7,114324;13,14;6,57;0,035989
COL;Colombia;2007;COLr132;Subnat;Vaupis;America;0,695;0,839;0,609;0,656;74,51;5,645824;14,18;7,87;0,010983
COL;Colombia;2007;COLr133;Subnat;Vichada;America;0,68;0,827;0,644;0,59;73,73;7,087067;13,16;6,74;0,029799
COL;Colombia;2007;COLt;National;Total;America;0,713;0,842;0,697;0,618;74,73;10,100366;13,61;7,2;43,737516
COL;Colombia;2008;COLr101;Subnat;Antioquia (incl Medellin);America;0,726;0,858;0,712;0,626;75,77;11,147838;13,81;7,26;5,917141
COL;Colombia;2008;COLr102;Subnat;Atlantico (incl Barranquilla);America;0,736;0,848;0,704;0,668;75,14;10,578965;14,25;8,16;2,171867
COL;Colombia;2008;COLr103;Subnat;Bogota D.C.;America;0,775;0,85;0,741;0,738;75,26;13,508216;15,21;9,47;7,287644
COL;Colombia;2008;COLr104;Subnat;Bolivar (Sur and Norte);America;0,706;0,838;0,661;0,634;74,45;7,928415;14,2;7,19;2,000588
COL;Colombia;2008;COLr105;Subnat;Boyaca;America;0,697;0,847;0,673;0,594;75,08;8,588552;14;6,16;1,389661
COL;Colombia;2008;COLr106;Subnat;Caldas;America;0,729;0,87;0,716;0,623;76,58;11,479049;14,02;7,02;1,052035
COL;Colombia;2008;COLr107;Subnat;Caqueta;America;0,669;0,832;0,654;0,55;74,05;7,607145;12,79;5,84;0,3488
COL;Colombia;2008;COLr108;Subnat;Cauca;America;0,675;0,822;0,652;0,574;73,45;7,466452;13,27;6,16;1,260971
COL;Colombia;2008;COLr109;Subnat;Cesar;America;0,682;0,825;0,661;0,581;73,6;7,944936;13,26;6,38;0,973428
COL;Colombia;2008;COLr110;Subnat;Cordoba;America;0,667;0,832;0,622;0,574;74,08;6,127543;13,61;5,87;1,493572
COL;Colombia;2008;COLr111;Subnat;Cundinamarca;America;0,71;0,858;0,695;0,601;75,74;9,977292;13,89;6,45;2,513323
COL;Colombia;2008;COLr112;Subnat;Choco;America;0,663;0,792;0,615;0,598;71,45;5,851283;13,79;6,45;0,408412
COL;Colombia;2008;COLr113;Subnat;Huila;America;0,686;0,824;0,694;0,564;73,58;9,91651;12,79;6,25;0,990534
COL;Colombia;2008;COLr114;Subnat;Guajira;America;0,663;0,792;0,622;0,592;71,47;6,160963;13,16;6,8;0,520826
COL;Colombia;2008;COLr115;Subnat;Magdalena;America;0,689;0,842;0,651;0,596;74,72;7,417976;13,27;6,81;1,231053
COL;Colombia;2008;COLr116;Subnat;Meta;America;0,704;0,849;0,692;0,595;75,18;9,742914;13,42;6,66;0,734098
COL;Colombia;2008;COLr117;Subnat;Narino;America;0,684;0,832;0,662;0,581;74,07;8,011906;13,51;6,16;1,576197
COL;Colombia;2008;COLr118;Subnat;Norte de Santander;America;0,695;0,849;0,693;0,57;75,19;9,805266;12,99;6,28;1,382353
COL;Colombia;2008;COLr119;Subnat;Quindio;America;0,732;0,854;0,73;0,629;75,54;12,537111;13,96;7,25;0,580906
COL;Colombia;2008;COLr120;Subnat;Risaralda;America;0,72;0,86;0,72;0,603;75,9;11,766249;13,73;6,64;0,927723
COL;Colombia;2008;COLr121;Subnat;Santander;America;0,709;0,862;0,697;0,592;76,06;10,074915;13,33;6,66;2,163539
COL;Colombia;2008;COLr122;Subnat;Sucre;America;0,686;0,843;0,649;0,589;74,82;7,358935;13,7;6,26;0,8283
COL;Colombia;2008;COLr123;Subnat;Tolima;America;0,691;0,834;0,685;0,577;74,19;9,331185;13,16;6,35;1,367171
COL;Colombia;2008;COLr124;Subnat;Valle (incl Cali);America;0,733;0,854;0,729;0,632;75,51;12,486699;13,52;7,69;4,260488
COL;Colombia;2008;COLr125;Subnat;Arauca;America;0,72;0,866;0,707;0,609;76,28;10,766012;13,3;7,19;0,155047
COL;Colombia;2008;COLr126;Subnat;Casanare;America;0,727;0,871;0,699;0,632;76,62;10,240664;13,95;7,32;0,240949
COL;Colombia;2008;COLr127;Subnat;Putumayo;America;0,693;0,842;0,67;0,591;74,75;8,459195;13,03;6,88;0,236196
COL;Colombia;2008;COLr128;Subnat;San Andres;America;0,759;0,86;0,723;0,702;75,93;11,967053;14;9,38;0,066857
COL;Colombia;2008;COLr129;Subnat;Amazonas;America;0,686;0,832;0,625;0,622;74,06;6,262741;13,6;7,34;0,070207
COL;Colombia;2008;COLr130;Subnat;Guainja;America;0,68;0,837;0,614;0,613;74,39;5,83402;13,88;6,83;0,016591
COL;Colombia;2008;COLr131;Subnat;Guaviare;America;0,691;0,856;0,65;0,594;75,61;7,383189;13,44;6,62;0,038183
COL;Colombia;2008;COLr132;Subnat;Vaupis;America;0,691;0,843;0,602;0,65;74,8;5,37693;14,14;7,73;0,013059
COL;Colombia;2008;COLr133;Subnat;Vichada;America;0,676;0,832;0,64;0,581;74,07;6,932481;13,16;6,47;0,037227
COL;Colombia;2008;COLt;National;Total;America;0,72;0,846;0,699;0,63;74,96;10,253738;13,89;7,33;44,254975
COL;Colombia;2009;COLr101;Subnat;Antioquia (incl Medellin);America;0,731;0,861;0,713;0,636;75,96;11,248776;14,27;7,19;6,063101
COL;Colombia;2009;COLr102;Subnat;Atlantico (incl Barranquilla);America;0,737;0,849;0,705;0,67;75,16;10,609327;14,51;8;2,152568
COL;Colombia;2009;COLr103;Subnat;Bogota D.C.;America;0,779;0,853;0,74;0,748;75,43;13,416773;15,62;9,41;7,464138
COL;Colombia;2009;COLr104;Subnat;Bolivar (Sur and Norte);America;0,708;0,838;0,659;0,642;74,44;7,851806;14,62;7,09;1,966705
COL;Colombia;2009;COLr105;Subnat;Boyaca;America;0,708;0,853;0,681;0,611;75,46;9,061926;14,58;6,19;1,402237
COL;Colombia;2009;COLr106;Subnat;Caldas;America;0,734;0,875;0,717;0,63;76,89;11,517531;14,43;6,88;1,031391
COL;Colombia;2009;COLr107;Subnat;Caqueta;America;0,682;0,843;0,662;0,568;74,8;8,009345;13,38;5,88;0,318717
COL;Colombia;2009;COLr108;Subnat;Cauca;America;0,686;0,835;0,658;0,587;74,29;7,814084;13,79;6,12;1,249653
COL;Colombia;2009;COLr109;Subnat;Cesar;America;0,689;0,828;0,666;0,593;73,79;8,235333;13,65;6,42;0,966757
COL;Colombia;2009;COLr110;Subnat;Cordoba;America;0,669;0,837;0,623;0,574;74,38;6,173212;13,83;5,7;1,548547
COL;Colombia;2009;COLr111;Subnat;Cundinamarca;America;0,718;0,862;0,699;0,614;76,02;10,252837;14,36;6,45;2,611332
COL;Colombia;2009;COLr112;Subnat;Choco;America;0,663;0,792;0,613;0,6;71,5;5,802461;14,07;6,28;0,412107
COL;Colombia;2009;COLr113;Subnat;Huila;America;0,69;0,826;0,695;0,573;73,69;9,970152;13,25;6,16;1,005634
COL;Colombia;2009;COLr114;Subnat;Guajira;America;0,665;0,79;0,622;0,599;71,38;6,145609;13,66;6,59;0,529623
COL;Colombia;2009;COLr115;Subnat;Magdalena;America;0,694;0,851;0,652;0,603;75,3;7,471134;13,57;6,78;1,199395
COL;Colombia;2009;COLr116;Subnat;Meta;America;0,709;0,852;0,692;0,605;75,37;9,789094;13,86;6,6;0,73602
COL;Colombia;2009;COLr117;Subnat;Narino;America;0,687;0,838;0,659;0,588;74,49;7,832399;13,89;6,05;1,540275
COL;Colombia;2009;COLr118;Subnat;Norte de Santander;America;0,7;0,855;0,695;0,578;75,55;9,947504;13,37;6,19;1,374141
COL;Colombia;2009;COLr119;Subnat;Quindio;America;0,732;0,85;0,73;0,633;75,24;12,592445;14,22;7,13;0,581377
COL;Colombia;2009;COLr120;Subnat;Risaralda;America;0,724;0,862;0,72;0,611;76,01;11,714876;14,2;6,5;0,913813
COL;Colombia;2009;COLr121;Subnat;Santander;America;0,712;0,863;0,695;0,602;76,1;9,955491;13,74;6,62;2,223999
COL;Colombia;2009;COLr122;Subnat;Sucre;America;0,685;0,848;0,648;0,585;75,13;7,27779;13,77;6,06;0,830402
COL;Colombia;2009;COLr123;Subnat;Tolima;America;0,698;0,834;0,687;0,594;74,2;9,417235;13,8;6,31;1,401861
COL;Colombia;2009;COLr124;Subnat;Valle (incl Cali);America;0,737;0,859;0,728;0,639;75,86;12,400207;13,89;7,6;4,251536
COL;Colombia;2009;COLr125;Subnat;Arauca;America;0,723;0,878;0,706;0,61;77,09;10,69697;13,57;6,98;0,158966
COL;Colombia;2009;COLr126;Subnat;Casanare;America;0,723;0,875;0,693;0,622;76,85;9,809412;14;7;0,272738
COL;Colombia;2009;COLr127;Subnat;Putumayo;America;0,685;0,839;0,66;0,581;74,53;7,912435;13,23;6,41;0,275794
COL;Colombia;2009;COLr128;Subnat;San Andres;America;0,761;0,862;0,723;0,706;76;11,997174;14,28;9,29;0,063062
COL;Colombia;2009;COLr129;Subnat;Amazonas;America;0,672;0,833;0,604;0,603;74,13;5,440133;13,67;6,7;0,083748
COL;Colombia;2009;COLr130;Subnat;Guainja;America;0,677;0,838;0,609;0,609;74,5;5,620256;14,18;6,44;0,019834
COL;Colombia;2009;COLr131;Subnat;Guaviare;America;0,698;0,863;0,654;0,602;76,1;7,586958;13,88;6,5;0,040358
COL;Colombia;2009;COLr132;Subnat;Vaupis;America;0,686;0,848;0,593;0,641;75,1;5,075247;14,23;7,38;0,015127
COL;Colombia;2009;COLr133;Subnat;Vichada;America;0,672;0,837;0,636;0,57;74,42;6,717822;13,28;6,02;0,044632
COL;Colombia;2009;COLt;National;Total;America;0,724;0,849;0,7;0,639;75,19;10,305089;14,3;7,26;44,750054
COL;Colombia;2010;COLr101;Subnat;Antioquia (incl Medellin);America;0,736;0,864;0,718;0,643;76,14;11,583291;14,33;7,35;6,205911
COL;Colombia;2010;COLr102;Subnat;Atlantico (incl Barranquilla);America;0,738;0,849;0,708;0,668;75,17;10,856861;14,36;8,08;2,13225
COL;Colombia;2010;COLr103;Subnat;Bogota D.C.;America;0,782;0,855;0,742;0,754;75,59;13,605551;15,58;9,64;7,636757
COL;Colombia;2010;COLr104;Subnat;Bolivar (Sur and Norte);America;0,71;0,837;0,661;0,647;74,43;7,929953;14,63;7,21;1,931914
COL;Colombia;2010;COLr105;Subnat;Boyaca;America;0,718;0,859;0,692;0,623;75,84;9,750304;14,74;6,4;1,414114
COL;Colombia;2010;COLr106;Subnat;Caldas;America;0,737;0,88;0,721;0,632;77,2;11,794005;14,43;6,94;1,010275
COL;Colombia;2010;COLr107;Subnat;Caqueta;America;0,693;0,854;0,673;0,58;75,54;8,597214;13,58;6,09;0,288521
COL;Colombia;2010;COLr108;Subnat;Cauca;America;0,696;0,848;0,668;0,596;75,13;8,337173;13,93;6,28;1,237745
COL;Colombia;2010;COLr109;Subnat;Cesar;America;0,696;0,83;0,675;0,601;73,98;8,704068;13,65;6,66;0,959626
